Name                  ;Cns ; RA          ; De         ;Wv   ;Typ   ;   Diam;   Dist;E(B-V);   Age;    pmRA;    pmDe;   RV   ; Reference           ;Aliases
Theia_430             ;Cen ;173.10342840 ;-36.7709738 ;Op   ;Str   ; 1985.7;    159;      ;  8.28;  -39.16;   -0.12;    0.16; 2019AJ....158..122K ;OPD 80
Theia_431             ;Sgr ;276.82841080 ;-18.4451140 ;Op   ;Str   ; 1589.7;    171;      ;  8.28;    5.17;  -24.23;   -8.33; 2019AJ....158..122K ;
Theia_432             ;Vel ;154.29992450 ;-42.5875701 ;Op   ;Str   ;  950.7;    205;      ;  8.24;  -13.03;   -6.01;   14.31; 2019AJ....158..122K ;
Theia_433             ;Cam ; 70.42061500 ;+55.5283251 ;Op   ;Str   ; 2544.1;    229;      ;  8.27;   -5.40;   -0.17;  -11.66; 2019AJ....158..122K ;
Theia_434             ;Cas ; 25.02971310 ;+54.7535703 ;Op   ;MG    ; 2126.7;    230;      ;  8.27;   -0.49;  -10.61;  -15.89; 2019AJ....158..122K ;
Theia_436             ;Cir ;219.26262480 ;-65.1535624 ;Op   ;Str   ; 1391.4;    238;      ;  8.24;  -32.72;  -24.98;  -12.94; 2019AJ....158..122K ;
Theia_437             ;Cyg ;299.64450080 ;+37.5800500 ;Op   ;MG    ;  542.9;    255;      ;  8.24;    7.83;   -7.17;  -23.03; 2019AJ....158..122K ;
Theia_438             ;Aur ; 88.49699050 ;+35.6603015 ;Op   ;Str   ; 1727.5;    263;      ;  8.24;   -7.92;  -13.69;    4.65; 2019AJ....158..122K ;
Theia_439             ;Cru ;185.61522460 ;-58.0070408 ;Op   ;Str   ; 3163.3;    258;      ;  8.26;  -29.03;   -2.35;   -2.74; 2019AJ....158..122K ;
Theia_44              ;Ori ; 74.55996860 ; +8.5694169 ;Op   ;Str   ; 2939.9;    133;      ;  7.20;   -0.39;   -9.73;   16.13; 2019AJ....158..122K ;
Theia_440             ;Sgr ;284.99422930 ;-32.0999591 ;Op   ;MG    ;  450.4;    314;      ;  8.26;    0.35;  -12.29;    7.08; 2019AJ....158..122K ;
Theia_441             ;Aql ;286.81299010 ; -5.8043681 ;Op   ;Str   ; 1212.2;    389;      ;  8.28;   -0.43;   -6.47;  -12.34; 2019AJ....158..122K ;
Theia_442             ;Sco ;260.12787930 ;-41.3347764 ;Op   ;MG    ;  592.1;    387;      ;  8.30;    1.09;   -6.14;   -5.74; 2019AJ....158..122K ;
Theia_443             ;Ant ;145.55979250 ;-36.6901793 ;Op   ;Str   ; 2206.0;    379;      ;  8.28;    0.14;   -3.84;    6.24; 2019AJ....158..122K ;contains Turner 5
Theia_444             ;Sgr ;276.73162610 ;-22.7676054 ;Op   ;MG    ;  806.2;    393;      ;  8.22;    6.67;   -3.03;  -20.87; 2019AJ....158..122K ;
Theia_445             ;Lyr ;287.70519010 ;+34.5241668 ;Op   ;Str   ; 1462.9;    413;      ;  8.28;    1.09;    1.06;  -18.72; 2019AJ....158..122K ;
Theia_446             ;Cas ; 46.99783280 ;+62.2971529 ;Op   ;Str   ; 2814.3;    408;      ;  8.27;    7.19;   -3.16;   -4.79; 2019AJ....158..122K ;
Theia_448             ;Ara ;251.96134220 ;-55.7703211 ;Op   ;Str   ; 1122.9;    405;      ;  8.21;   -5.31;  -11.16;   -9.03; 2019AJ....158..122K ;
Theia_449             ;Pup ;113.74497700 ;-21.6596280 ;Op   ;MG    ; 1490.7;    422;      ;  8.08;   -2.19;    0.25;   23.55; 2019AJ....158..122K ;UPK 455
Theia_454             ;Pup ;118.17788820 ;-22.5897916 ;Op   ;MG    ;  346.4;    516;      ;  8.22;   -7.24;    2.48;   33.33; 2019AJ....158..122K ;
Theia_455             ;Vel ;139.80864110 ;-43.4350232 ;Op   ;Str   ;  997.4;    486;      ;  8.28;   -6.43;   -0.09;   12.39; 2019AJ....158..122K ;
Theia_456             ;Aur ; 78.61002880 ;+45.3960205 ;Op   ;Str   ; 1818.9;    515;      ;  8.22;   -4.07;   -1.33;  -12.09; 2019AJ....158..122K ;
Theia_458             ;CMa ;106.27084900 ;-16.5225435 ;Op   ;MG    ;  628.0;    528;      ;  8.29;   -7.24;   -0.05;   21.96; 2019AJ....158..122K ;
Theia_459             ;Sgr ;275.93542380 ;-24.2678145 ;Op   ;Str   ; 2438.3;    547;      ;  8.22;   -2.49;   -7.21;   -6.52; 2019AJ....158..122K ;
Theia_46              ;Cep ;346.71628230 ;+62.8368933 ;Op   ;Asc   ;  574.1;    539;      ;  7.29;   -2.37;   -2.87;  -19.33; 2019AJ....158..122K ;
Theia_460             ;Cen ;216.88003990 ;-36.6613033 ;Op   ;MG    ;  726.0;    558;      ;  8.30;   -6.35;   -6.29;    5.38; 2019AJ....158..122K ;
Theia_463             ;Aql ;284.33218230 ;+11.4265875 ;Op   ;Str   ;  925.3;    581;      ;  8.25;    2.09;    1.08;  -13.20; 2019AJ....158..122K ;
Theia_464             ;Vul ;295.16841690 ;+25.7915057 ;Op   ;Str   ;  880.0;    597;      ;  8.25;   -0.24;   -7.96;  -13.87; 2019AJ....158..122K ;
Theia_465             ;And ;349.43293300 ;+45.4625452 ;Op   ;MG    ;  433.9;    600;      ;  8.23;    1.73;   -1.88;  -14.93; 2019AJ....158..122K ;
Theia_466             ;Vul ;286.92996890 ;+21.7858974 ;Op   ;MG    ;  430.0;    632;      ;  8.23;    3.20;    0.97;  -32.30; 2019AJ....158..122K ;
Theia_468             ;Sgr ;278.10655490 ;-32.8024684 ;Op   ;Str   ;  956.5;    631;      ;  8.25;   -1.39;   -5.72;   10.19; 2019AJ....158..122K ;
Theia_47              ;Per ; 65.92840520 ;+52.1179028 ;Op   ;Asc   ;  555.7;    787;      ;  7.28;    0.70;   -3.73;    2.49; 2019AJ....158..122K ;UPK 319
Theia_470             ;Cyg ;301.71672520 ;+35.5855238 ;Op   ;Asc   ;  133.2;    660;      ;  8.07;    1.03;   -1.69;        ; 2019arXiv190706872S ;UPK 105
Theia_471             ;Ser ;281.15631870 ; +5.0240386 ;Op   ;MG    ;  448.8;    681;      ;  8.29;    1.03;   -7.24;    4.70; 2019AJ....158..122K ;
Theia_472             ;Pup ;124.36200000 ;-37.7880000 ;Op   ;OC    ;   18.0;    712;      ;  8.07;   -8.09;    5.65;        ; 2020A&A...633A..99C ;UPK 502
Theia_473             ;Cru ;179.39144870 ;-58.2221541 ;Op   ;MG    ;  245.0;    729;      ;  8.24;  -10.10;   -0.70;    7.19; 2019AJ....158..122K ;
Theia_474             ;Gem ; 94.52192290 ;+22.1349218 ;Op   ;MG    ;  342.4;    709;      ;  8.29;   -0.84;   -4.47;   17.50; 2019AJ....158..122K ;
Theia_475             ;Sgr ;275.99022760 ;-21.6472343 ;Op   ;MG    ;  295.7;    715;      ;  8.24;    3.77;    1.34;  -22.17; 2019AJ....158..122K ;
Theia_477             ;Cep ;324.87733910 ;+65.4712491 ;Op   ;MG    ;  479.3;    765;      ;  8.29;   -3.03;   -6.50;   -4.84; 2019AJ....158..122K ;
Theia_478             ;Mon ;114.82829380 ; -2.4054812 ;Op   ;MG    ;  686.5;    731;      ;  8.20;   -4.37;    0.36;   42.85; 2019AJ....158..122K ;
Theia_479             ;Sct ;280.76100000 ;-15.3300000 ;Op   ;OC    ;   20.2;    805;      ;  8.36;    3.10;    0.93;        ; 2020A&A...633A..99C ;UPK 18
Theia_48              ;Cyg ;311.18046250 ;+39.4339232 ;Op   ;OC    ;   54.0;    928;      ;  7.47;   -4.50;   -7.63;        ; 2019arXiv190706872S ;UPK 115
Theia_480             ;Aur ; 74.60386570 ;+41.0577730 ;Op   ;MG    ;  431.8;    747;      ;  8.27;    1.55;   -5.56;   -6.87; 2019AJ....158..122K ;
Theia_481             ;Sco ;250.99564990 ;-30.1333655 ;Op   ;MG    ;  661.7;    742;      ;  8.20;   -3.63;   -3.40;   -5.13; 2019AJ....158..122K ;contains UPK 644
Theia_482             ;Vul ;306.88304960 ;+27.7333249 ;Op   ;MG    ;  307.6;    756;      ;  8.20;   -3.80;   -8.67;   22.17; 2019AJ....158..122K ;
Theia_483             ;Cyg ;311.87416870 ;+32.7981867 ;Op   ;MG    ;  476.0;    729;      ;  8.23;    3.14;   -1.66;  -14.79; 2019AJ....158..122K ;
Theia_484             ;Pup ;122.44606360 ;-26.6414779 ;Op   ;MG    ;  462.7;    776;      ;  8.21;   -3.48;    1.19;   17.95; 2019AJ....158..122K ;
Theia_485             ;Aql ;299.72196210 ;+13.2174894 ;Op   ;MG    ;  391.4;    762;      ;  8.29;   -0.41;   -3.18;   -5.56; 2019AJ....158..122K ;contains UPK 57
Theia_487             ;Cyg ;325.48551590 ;+37.5363617 ;Op   ;OC    ;   54.9;    873;      ;  8.23;   -4.13;   -6.69;    3.28; 2020A&A...635A..45C ;UBC 150
Theia_489             ;Per ; 60.67953760 ;+51.8701530 ;Op   ;MG    ;  512.8;    788;      ;  8.23;   -0.27;   -1.27;  -16.49; 2019AJ....158..122K ;contains UPK 311
Theia_49              ;Cas ; 31.90700000 ;+65.4490000 ;Op   ;OC    ;   58.1;    880;      ;  7.92;   -0.51;   -0.38;        ; 2020A&A...633A..99C ;UPK 265
Theia_491             ;Cas ; 25.73823480 ;+61.9782303 ;Op   ;MG    ;  344.9;    797;      ;  8.29;    1.16;   -0.97;  -35.22; 2019AJ....158..122K ;
Theia_492             ;Cam ; 68.19096500 ;+64.8825912 ;Op   ;Str   ;  727.6;    803;      ;  8.39;    2.92;   -2.58;  -17.89; 2019AJ....158..122K ;UPK 301
Theia_493             ;Mus ;205.77191500 ;-68.3807057 ;Op   ;MG    ;  358.4;    807;      ;  8.28;  -10.98;   -7.05;  -12.53; 2019AJ....158..122K ;
Theia_494             ;Aql ;290.04211950 ; +9.5355751 ;Op   ;OC    ;   24.0;    818;      ;  8.12;   -0.16;   -5.97;        ; 2019arXiv190706872S ;UPK 52
Theia_495             ;Aql ;286.13200000 ;+15.6820000 ;Op   ;OC    ;   45.0;    841;      ;  8.05;   -0.56;   -5.86;        ; 2020A&A...633A..99C ;UPK 54
Theia_496             ;Mon ;108.24707460 ; -5.4034251 ;Op   ;MG    ;  380.1;    821;      ;  8.22;   -1.15;   -3.28;   31.29; 2019AJ....158..122K ;
Theia_499             ;Cyg ;290.80621340 ;+29.4707708 ;Op   ;Str   ; 1506.8;    838;      ;  8.30;    0.58;   -0.22;   -1.62; 2019AJ....158..122K ;
Theia_500             ;Cep ;327.74531550 ;+63.8828514 ;Op   ;Asc   ;  163.2;    888;      ;  7.85;   -3.22;   -4.50;        ; 2019arXiv190706872S ;Santa 174, UPK 176
Theia_501             ;Aur ; 75.21270840 ;+40.3931707 ;Op   ;MG    ;  441.1;    874;      ;  8.26;   -0.44;   -3.41;        ; 2019AJ....158..122K ;
Theia_502             ;Cen ;219.86876650 ;-60.6114501 ;Op   ;MG    ;  252.0;    848;      ;  8.24;   -3.68;   -4.88;   -1.26; 2019AJ....158..122K ;
Theia_503             ;Per ; 51.26517910 ;+46.5897672 ;Op   ;Str   ;  765.3;    870;      ;  8.23;   -1.98;   -3.15;    5.03; 2019AJ....158..122K ;contains COIN-Gaia 9
Theia_504             ;Aur ; 80.18048110 ;+34.6634424 ;Op   ;MG    ;  436.2;    881;      ;  8.28;   -0.33;   -3.53;  -15.65; 2019AJ....158..122K ;
Theia_505             ;Cir ;218.73800000 ;-67.9960000 ;Op   ;OC    ;  116.9;    972;      ;  8.07;   -1.98;   -3.13;        ; 2020A&A...633A..99C ;UPK 594
Theia_510             ;Vel ;144.21164570 ;-52.7335666 ;Op   ;Str   ; 1291.4;    148;      ;  8.37;  -23.99;   -4.34;   21.83; 2019AJ....158..122K ;
Theia_511             ;Cen ;177.55162250 ;-38.5514566 ;Op   ;MG    ;  728.8;    243;      ;  8.37;  -31.46;    3.29;   -1.28; 2019AJ....158..122K ;
Theia_512             ;Cam ; 59.88009730 ;+67.5614192 ;Op   ;MG    ;  690.3;    259;      ;  8.38;   -0.79;   -6.32;  -10.70; 2019AJ....158..122K ;
Theia_513             ;Lyr ;282.69117530 ;+40.9842626 ;Op   ;MG    ;  859.6;    264;      ;  8.30;    4.27;   10.84;  -13.50; 2019AJ....158..122K ;
Theia_514             ;Cir ;207.49205120 ;-68.8123590 ;Op   ;MG    ; 1473.5;    281;      ;  8.31;    6.36;   -1.99;    6.88; 2019AJ....158..122K ;
Theia_515             ;Mon ;118.67832460 ; -1.7427971 ;Op   ;MG    ; 1113.1;    282;      ;  8.30;   -6.14;   -5.46;   23.09; 2019AJ....158..122K ;
Theia_516             ;Cas ; 40.40924250 ;+66.7002644 ;Op   ;Str   ; 1991.9;    302;      ;  8.38;   -5.55;    0.58;  -15.46; 2019AJ....158..122K ;
Theia_519             ;Cen ;175.40301750 ;-61.8368040 ;Op   ;MG    ;  819.6;    337;      ;  8.40;  -32.08;    3.18;    7.79; 2019AJ....158..122K ;
Theia_52              ;Cep ;344.71300000 ;+61.6300000 ;Op   ;OC    ;   25.0;    947;      ;  6.92;   -3.96;   -3.38;        ; 2020A&A...633A..99C ;UPK 201
Theia_520             ;Cyg ;288.94025830 ;+55.5463077 ;Op   ;Str   ; 1423.5;    355;      ;  8.39;   -2.32;    2.98;  -18.09; 2019AJ....158..122K ;contains RSG 4
Theia_521             ;Cep ;329.24933770 ;+76.9523237 ;Op   ;Str   ; 1086.7;    358;      ;  8.39;   13.21;    5.26;  -15.96; 2019AJ....158..122K ;
Theia_522             ;Lac ;333.44570290 ;+44.9640366 ;Op   ;MG    ; 1017.1;    384;      ;  8.38;   16.06;    3.94;  -22.36; 2019AJ....158..122K ;
Theia_523             ;Cas ; 46.42266990 ;+60.1718090 ;Op   ;MG    ;  415.1;    382;      ;  8.37;   -6.97;    1.24;  -20.27; 2019AJ....158..122K ;
Theia_525             ;Sgr ;274.92742580 ;-33.1330504 ;Op   ;MG    ;  493.0;    388;      ;  8.37;   -2.83;  -10.72;   -7.57; 2019AJ....158..122K ;
Theia_526             ;Tau ; 79.87100610 ;+20.0989219 ;Op   ;MG    ;  603.0;    370;      ;  8.37;   -4.41;   -4.86;   10.75; 2019AJ....158..122K ;
Theia_527             ;Aql ;290.52816320 ;+15.8158248 ;Op   ;Str   ; 1007.7;    381;      ;  8.34;    4.16;    0.97;  -13.49; 2019AJ....158..122K ;
Theia_528             ;CMa ; 99.46751550 ;-23.0770686 ;Op   ;MG    ;  737.4;    389;      ;  8.31;   -2.94;   -4.77;   19.16; 2019AJ....158..122K ;
Theia_529             ;Gem ; 97.32323220 ;+22.6749008 ;Op   ;MG    ;  520.0;    402;      ;  8.40;   -1.02;   -1.69;    0.39; 2019AJ....158..122K ;
Theia_53              ;Aql ;299.44139590 ; -7.1487323 ;Op   ;Str   ; 1372.4;    135;      ;  7.40;    8.96;  -25.27;    1.35; 2019AJ....158..122K ;
Theia_530             ;Car ;167.78205320 ;-64.6626822 ;Op   ;MG    ;  879.5;    394;      ;  8.31;  -22.39;    2.55;   13.61; 2019AJ....158..122K ;
Theia_531             ;Vul ;293.70317250 ;+23.5587899 ;Op   ;MG    ;  239.4;    412;      ;  8.34;   -1.73;   -7.50;  -14.81; 2019AJ....158..122K ;
Theia_532             ;Lup ;235.10805420 ;-44.2733904 ;Op   ;Str   ;  889.2;    427;      ;  8.39;   -9.72;   -6.65;  -16.29; 2019AJ....158..122K ;
Theia_533             ;Car ;100.92257510 ;-55.2306045 ;Op   ;MG    ;  926.6;    428;      ;  8.32;   -3.38;   13.16;   20.96; 2019AJ....158..122K ;
Theia_534             ;Per ; 51.04219480 ;+45.4744682 ;Op   ;Str   ; 1391.9;    446;      ;  8.34;    0.70;   -8.72;   -4.82; 2019AJ....158..122K ;contains UPK 296
Theia_535             ;Aql ;300.19127940 ; -8.9961214 ;Op   ;MG    ; 1263.2;    447;      ;  8.38;    0.79;   -7.64;  -16.09; 2019AJ....158..122K ;
Theia_536             ;Aur ; 76.22691540 ;+48.0192470 ;Op   ;Str   ; 1399.1;    439;      ;  8.36;    6.22;  -13.69;    9.56; 2019AJ....158..122K ;
Theia_537             ;Sgr ;277.32000000 ;-34.5280000 ;Op   ;OC    ;   39.1;    508;      ;  8.17;    1.21;   -8.62;        ; 2020A&A...633A..99C ;UPK 654
Theia_538             ;Sco ;253.41337970 ;-30.5763256 ;Op   ;MG    ;  502.3;    474;      ;  8.30;   -4.52;   -4.52;  -25.12; 2019AJ....158..122K ;
Theia_539             ;Sgr ;282.24237610 ;-31.9761162 ;Op   ;MG    ;  423.3;    476;      ;  8.31;    1.08;   -3.63;  -13.60; 2019AJ....158..122K ;
Theia_540             ;Cyg ;296.52951620 ;+39.1172891 ;Op   ;MG    ;  573.3;    535;      ;  8.30;    1.21;   -0.53;  -13.03; 2019AJ....158..122K ;
Theia_541             ;Per ; 41.01070080 ;+52.4551951 ;Op   ;MG    ;  430.5;    539;      ;  8.31;    4.06;   -4.72;  -12.34; 2019AJ....158..122K ;
Theia_542             ;Aur ; 95.39280970 ;+37.2178409 ;Op   ;MG    ;  621.9;    532;      ;  8.34;    0.19;   -1.39;   -2.05; 2019AJ....158..122K ;
Theia_543             ;Sco ;259.92210910 ;-41.1538803 ;Op   ;MG    ;  665.8;    519;      ;  8.40;   -0.42;   -2.07;  -16.70; 2019AJ....158..122K ;
Theia_545             ;Gem ;111.03537040 ;+14.8748366 ;Op   ;MG    ;  201.6;    595;      ;  8.29;   -3.99;   -3.84;        ; 2019arXiv190706872S ;UPK 401
Theia_546             ;Mon ;110.33095380 ; -4.1241671 ;Op   ;MG    ;  199.2;    538;      ;  8.43;   -2.17;   -3.64;        ; 2019arXiv190706872S ;UPK 440
Theia_547             ;Sct ;282.28555360 ; -7.6423891 ;Op   ;MG    ;  770.7;    595;      ;  8.34;    2.67;    0.35;   -1.94; 2019AJ....158..122K ;
Theia_548             ;Aur ; 80.97135900 ;+47.9402814 ;Op   ;MG    ;  513.4;    585;      ;  8.37;   -2.03;   -0.49;  -32.99; 2019AJ....158..122K ;
Theia_549             ;Vel ;158.45376820 ;-44.4983489 ;Op   ;MG    ;  212.4;    602;      ;  8.39;  -12.47;    3.85;        ; 2019arXiv190706872S ;UPK 551, UPK 560
Theia_550             ;Lup ;227.39864530 ;-44.6748124 ;Op   ;Str   ;  939.8;    608;      ;  8.37;   -6.21;   -7.53;  -14.01; 2019AJ....158..122K ;
Theia_551             ;CrA ;273.66687080 ;-42.4461680 ;Op   ;MG    ;  765.0;    597;      ;  8.32;    0.18;   -5.43;  -11.11; 2019AJ....158..122K ;
Theia_553             ;Sge ;295.53825160 ;+17.7205195 ;Op   ;Asc   ;  153.6;    706;      ;  8.12;    0.80;   -6.77;        ; 2019arXiv190706872S ;UPK 60
Theia_554             ;Dra ;299.58636980 ;+68.2590700 ;Op   ;MG    ;  485.1;    674;      ;  8.35;   -1.42;   -6.22;  -10.59; 2019AJ....158..122K ;
Theia_555             ;CMa ; 99.99679400 ;-12.0943888 ;Op   ;MG    ;  486.6;    699;      ;  8.37;   -3.26;    0.95;   34.51; 2019AJ....158..122K ;?UPK 448
Theia_556             ;Mon ; 99.79742130 ; -5.1545147 ;Op   ;MG    ;  277.5;    699;      ;  8.35;    0.09;   -0.21;   30.14; 2019AJ....158..122K ;
Theia_558             ;Mon ; 95.97593780 ; +3.7155614 ;Op   ;MG    ;  129.6;    697;      ;  8.54;   -0.65;   -1.83;        ; 2019arXiv190706872S ;UPK 406
Theia_559             ;Cas ; 13.83362420 ;+64.5753969 ;Op   ;MG    ;  770.4;    695;      ;  8.36;   -4.54;   -2.79;  -16.91; 2019AJ....158..122K ;contains COIN-Gaia 1
Theia_56              ;Sgr ;272.85702610 ;-25.0920940 ;Op   ;Str   ;  922.7;    399;      ;  7.36;   -0.62;   -3.86;  -12.58; 2019AJ....158..122K ;
Theia_560             ;Per ; 71.91550070 ;+47.0228984 ;Op   ;MG    ;  649.2;    701;      ;  8.32;   -0.76;   -2.42;   -0.43; 2019AJ....158..122K ;
Theia_561             ;Cas ;  8.60355870 ;+58.1027817 ;Op   ;MG    ;  273.2;    714;      ;  8.32;    2.81;    0.29;   -6.45; 2019AJ....158..122K ;
Theia_562             ;Oph ;266.85327110 ; -9.0742207 ;Op   ;MG    ;  267.8;    708;      ;  8.38;    1.30;   -4.36;        ; 2019AJ....158..122K ;
Theia_563             ;Cyg ;310.42141280 ;+46.9557849 ;Op   ;MG    ;  485.7;    719;      ;  8.37;    0.76;    0.03;  -27.78; 2019AJ....158..122K ;
Theia_564             ;Car ;166.16565100 ;-60.6683351 ;Op   ;Str   ; 1019.7;    730;      ;  8.32;   -9.41;    2.30;   20.10; 2019AJ....158..122K ;
Theia_565             ;Ser ;271.33210000 ;-15.8330780 ;Op   ;MG    ;  370.3;    743;      ;  8.38;   -0.20;   -3.46;  -47.91; 2019AJ....158..122K ;
Theia_566             ;Sct ;281.26745960 ; -7.1888464 ;Op   ;MG    ;  323.3;    761;      ;  8.31;   -0.51;   -6.10;    8.54; 2019AJ....158..122K ;
Theia_567             ;Tau ; 87.72231180 ;+25.5591567 ;Op   ;MG    ;  275.4;    736;      ;  8.35;    2.12;   -5.09;   43.11; 2019AJ....158..122K ;
Theia_568             ;Cam ; 54.30070680 ;+63.4655764 ;Op   ;MG    ;  331.8;    762;      ;  8.30;   -1.87;    1.01;  -31.24; 2019AJ....158..122K ;
Theia_569             ;Per ; 72.51114660 ;+44.8661225 ;Op   ;MG    ;  111.6;    750;      ;  8.45;    2.13;   -6.29;        ; 2019arXiv190706872S ;UPK 340
Theia_570             ;Vel ;147.23670020 ;-46.1750200 ;Op   ;MG    ;  341.4;    769;      ;  8.39;   -8.07;    5.08;        ; 2019AJ....158..122K ;
Theia_571             ;Gem ; 91.66542360 ;+27.2074350 ;Op   ;MG    ;  429.0;    773;      ;  8.36;   -1.52;   -2.88;   -1.91; 2019AJ....158..122K ;
Theia_572             ;Aql ;291.00342200 ; +0.0315575 ;Op   ;MG    ;  324.5;    742;      ;  8.37;   -2.34;   -7.17;    5.14; 2019AJ....158..122K ;
Theia_573             ;Sgr ;269.44434650 ;-25.6538712 ;Op   ;MG    ;  392.1;    769;      ;  8.36;   -0.72;   -8.70;   84.41; 2019AJ....158..122K ;
Theia_574             ;Cam ; 49.04847030 ;+61.6933933 ;Op   ;MG    ;  551.3;    775;      ;  8.36;   -0.65;   -0.34;  -19.55; 2019AJ....158..122K ;
Theia_575             ;Sgr ;281.35700000 ;-23.7680000 ;Op   ;OC    ;   32.6;    803;      ;  8.38;   -2.02;   -6.38;        ; 2020A&A...633A..99C ;UPK 4
Theia_576             ;Sco ;264.05839340 ;-43.4981144 ;Op   ;MG    ;  421.9;    786;      ;  8.39;    0.56;   -4.24;  -15.56; 2019AJ....158..122K ;
Theia_578             ;Aql ;283.28800000 ; +8.1770000 ;Op   ;OC    ;   30.6;   1035;      ;  8.54;   -1.30;   -3.81;        ; 2020A&A...633A..99C ;UPK 50, FoF 2337, UBC 358
Theia_579             ;Vel ;144.57059510 ;-44.4448365 ;Op   ;MG    ;  313.0;    782;      ;  8.34;   -8.52;    5.93;   16.34; 2019AJ....158..122K ;
Theia_580             ;Cru ;182.61378250 ;-61.4643420 ;Op   ;MG    ;  509.5;    790;      ;  8.37;  -10.11;    0.37;   -7.78; 2019AJ....158..122K ;
Theia_581             ;Cas ; 33.26217760 ;+64.0723824 ;Op   ;MG    ;  277.8;    790;      ;  8.32;   -2.08;   -0.86;   -6.56; 2019AJ....158..122K ;
Theia_582             ;Sgr ;270.83743570 ;-23.3795544 ;Op   ;MG    ;  415.3;    823;      ;  8.32;   -2.05;   -6.29;  -16.00; 2019AJ....158..122K ;
Theia_583             ;Sgr ;279.17527730 ;-18.2947891 ;Op   ;MG    ;  417.7;    804;      ;  8.35;    0.52;   -4.49;        ; 2019AJ....158..122K ;
Theia_584             ;Aql ;294.69004550 ;+11.9884820 ;Op   ;MG    ;  412.6;    794;      ;  8.37;   -1.10;   -5.01;  -10.31; 2019AJ....158..122K ;
Theia_585             ;Cen ;176.01765250 ;-60.8976227 ;Op   ;MG    ;  134.4;    900;      ;  8.61;   -5.25;   -0.01;        ; 2019arXiv190706872S ;UPK 570
Theia_586             ;Cas ; 39.71392330 ;+62.6987826 ;Op   ;MG    ;  184.8;    813;      ;  8.62;   -2.55;    0.97;        ; 2019arXiv190706872S ;UPK 277
Theia_587             ;CMa ;111.40576130 ;-12.2616722 ;Op   ;MG    ;  353.1;    808;      ;  8.12;   -1.50;    0.13;        ; 2019AJ....158..122K ;UPK 455
Theia_589             ;Sgr ;268.51080280 ;-22.4158233 ;Op   ;Asc   ;   67.2;    914;      ;  7.80;    2.99;   -0.66;        ; 2019arXiv190706872S ;UPK 2
Theia_59              ;Per ; 63.59297080 ;+34.4953556 ;Op   ;Asc   ;  664.9;    687;      ;  7.34;    5.34;   -9.77;   23.72; 2019AJ....158..122K ;
Theia_590             ;Sct ;278.36342680 ;-12.6719812 ;Op   ;MG    ;  364.1;    822;      ;  8.34;    0.70;   -4.26;  -35.28; 2019AJ....158..122K ;
Theia_592             ;Cas ; 43.72299090 ;+58.5601820 ;Op   ;MG    ;  312.4;    845;      ;  8.38;    1.03;   -2.42;        ; 2019AJ....158..122K ;?COIN-Gaia 37
Theia_594             ;Tau ; 68.80161710 ;+19.1112048 ;Op   ;MG    ; 1926.3;    109;      ;  8.48;    0.91;  -17.03;   11.80; 2019AJ....158..122K ;OPD 28
